date,temperature
1958-03-01,5.452999999999999
1958-04-01,8.52
1958-05-01,11.518999999999998
1958-06-01,13.187
1958-07-01,14.438
1958-08-01,13.597
1958-09-01,11.845
1958-10-01,9.375
1958-11-01,6.26
1958-12-01,3.822
1959-01-01,2.959
1959-02-01,3.33
1959-03-01,5.854
1959-04-01,8.818999999999997
1959-05-01,11.323
1959-06-01,13.577
1959-07-01,14.449000000000002
1959-08-01,13.853
1959-09-01,11.946
1959-10-01,9.16
1959-11-01,5.752000000000001
1959-12-01,3.77
1960-01-01,2.713
1960-02-01,3.798
1960-03-01,4.303
1960-04-01,8.133
1960-05-01,10.872
1960-06-01,13.484000000000002
1960-07-01,14.198
1960-08-01,13.825
1960-09-01,12.095
1960-10-01,9.497
1960-11-01,5.827999999999999
1960-12-01,4.259
1961-01-01,2.926
1961-02-01,3.683
1961-03-01,5.589
1961-04-01,8.631
1961-05-01,11.624
1961-06-01,13.702
1961-07-01,14.288
1961-08-01,13.849
1961-09-01,12.247
1961-10-01,9.328
1961-11-01,6.205
1961-12-01,3.5
1962-01-01,3.003
1962-02-01,3.696
1962-03-01,5.53
1962-04-01,8.54
1962-05-01,11.128
1962-06-01,13.427
1962-07-01,14.205
1962-08-01,13.713
1962-09-01,12.018
1962-10-01,9.468
1962-11-01,6.283
1962-12-01,3.94
1963-01-01,2.901
1963-02-01,4.02
1963-03-01,5.097
1963-04-01,8.173
1963-05-01,11.045
1963-06-01,13.412
1963-07-01,14.505999999999998
1963-08-01,14.309
1963-09-01,12.555
1963-10-01,9.943
1963-11-01,6.561
1963-12-01,3.75
1964-01-01,2.881
1964-02-01,3.028
1964-03-01,4.865
1964-04-01,7.922000000000001
1964-05-01,10.905
1964-06-01,13.459
1964-07-01,14.300999999999998
1964-08-01,13.678
1964-09-01,11.604
1964-10-01,8.831999999999997
1964-11-01,5.9830000000000005
1964-12-01,3.458
1965-01-01,2.862
1965-02-01,3.036
1965-03-01,5.182
1965-04-01,7.989999999999998
1965-05-01,11.222
1965-06-01,13.308
1965-07-01,14.078
1965-08-01,13.807
1965-09-01,11.73
1965-10-01,9.488
1965-11-01,5.86
1965-12-01,3.766
1966-01-01,2.49
1966-02-01,3.29
1966-03-01,5.527
1966-04-01,8.161
1966-05-01,11.2
1966-06-01,13.587
1966-07-01,14.569
1966-08-01,13.731
1966-09-01,12.133
1966-10-01,9.153
1966-11-01,5.968999999999999
1966-12-01,3.382
1967-01-01,2.71
1967-02-01,2.905
1967-03-01,5.396
1967-04-01,8.458
1967-05-01,11.632
1967-06-01,13.194
1967-07-01,14.331
1967-08-01,13.821
1967-09-01,12.053999999999998
1967-10-01,9.809
1967-11-01,6.176
1967-12-01,3.915
1968-01-01,2.353
1968-02-01,3.245
1968-03-01,6.117000000000001
1968-04-01,8.455
1968-05-01,11.068
1968-06-01,13.204
1968-07-01,14.026
1968-08-01,13.524
1968-09-01,11.62
1968-10-01,9.453
1968-11-01,5.891
1968-12-01,3.24
1969-01-01,1.966
1969-02-01,2.45
1969-03-01,5.131
1969-04-01,8.575999999999999
1969-05-01,11.354
1969-06-01,13.475
1969-07-01,14.218
1969-08-01,13.804
1969-09-01,12.048
1969-10-01,9.489
1969-11-01,6.42
1969-12-01,4.21
1970-01-01,2.8360000000000003
1970-02-01,3.735
1970-03-01,5.272
1970-04-01,8.603
1970-05-01,11.206
1970-06-01,13.513
1970-07-01,14.395
1970-08-01,13.658
1970-09-01,12.277
1970-10-01,9.348
1970-11-01,6.047000000000001
1970-12-01,3.5210000000000004
1971-01-01,2.967
1971-02-01,2.867
1971-03-01,5.001
1971-04-01,8.338999999999999
1971-05-01,11.211
1971-06-01,13.099
1971-07-01,14.139
1971-08-01,13.879
1971-09-01,12.139
1971-10-01,9.388
1971-11-01,6.295
1971-12-01,3.867
1972-01-01,1.882
1972-02-01,2.609
1972-03-01,5.287000000000001
1972-04-01,8.337
1972-05-01,11.155
1972-06-01,13.501
1972-07-01,14.231
1972-08-01,14.171
1972-09-01,11.901
1972-10-01,9.346
1972-11-01,5.7970000000000015
1972-12-01,3.778
1973-01-01,3.0380000000000003
1973-02-01,3.898
1973-03-01,5.82
1973-04-01,8.937999999999997
1973-05-01,11.768999999999998
1973-06-01,13.824000000000002
1973-07-01,14.435
1973-08-01,13.869000000000002
1973-09-01,12.125
1973-10-01,9.609
1973-11-01,6.222
1973-12-01,3.832
1974-01-01,2.261
1974-02-01,2.582
1974-03-01,5.19
1974-04-01,8.386000000000001
1974-05-01,11.198
1974-06-01,13.382
1974-07-01,14.288
1974-08-01,14.015999999999998
1974-09-01,11.744000000000002
1974-10-01,9.098
1974-11-01,5.915
1974-12-01,3.55
1975-01-01,3.059
1975-02-01,3.395
1975-03-01,5.706
1975-04-01,8.584
1975-05-01,11.742
1975-06-01,13.557
1975-07-01,14.351
1975-08-01,13.514
1975-09-01,12.152
1975-10-01,9.318
1975-11-01,5.893
1975-12-01,3.667
1976-01-01,2.884
1976-02-01,3.031
1976-03-01,4.517
1976-04-01,8.293999999999999
1976-05-01,10.941999999999998
1976-06-01,13.086
1976-07-01,14.155
1976-08-01,13.511
1976-09-01,11.895
1976-10-01,8.511000000000001
1976-11-01,5.66
1976-12-01,3.681
1977-01-01,2.492
1977-02-01,3.471
1977-03-01,5.702000000000001
1977-04-01,8.85
1977-05-01,11.78
1977-06-01,13.876
1977-07-01,14.630999999999998
1977-08-01,14.09
1977-09-01,11.861999999999998
1977-10-01,9.156
1977-11-01,6.5440000000000005
1977-12-01,3.749
1978-01-01,2.705
1978-02-01,3.4560000000000004
1978-03-01,5.607
1978-04-01,8.790999999999999
1978-05-01,11.414
1978-06-01,13.22
1978-07-01,14.364
1978-08-01,13.297
1978-09-01,12.03
1978-10-01,9.339
1978-11-01,6.3500000000000005
1978-12-01,3.74
1979-01-01,2.6790000000000003
1979-02-01,2.841
1979-03-01,5.474
1979-04-01,8.455
1979-05-01,11.199000000000002
1979-06-01,13.487
1979-07-01,14.114
1979-08-01,13.833
1979-09-01,12.247
1979-10-01,9.586
1979-11-01,6.2860000000000005
1979-12-01,4.6
1980-01-01,2.9560000000000004
1980-02-01,3.652
1980-03-01,5.367000000000001
1980-04-01,8.934999999999997
1980-05-01,11.77
1980-06-01,13.582
1980-07-01,14.742
1980-08-01,14.189
1980-09-01,12.321
1980-10-01,9.55
1980-11-01,6.684
1980-12-01,4.016
1981-01-01,3.785
1981-02-01,4.021
1981-03-01,6.239
1981-04-01,8.953
1981-05-01,11.565
1981-06-01,13.765
1981-07-01,14.738
1981-08-01,14.502
1981-09-01,12.236
1981-10-01,9.394
1981-11-01,6.273
1981-12-01,4.519
1982-01-01,2.5580000000000003
1982-02-01,3.281
1982-03-01,4.873
1982-04-01,8.465
1982-05-01,11.348
1982-06-01,13.245
1982-07-01,14.545
1982-08-01,13.796
1982-09-01,12.039
1982-10-01,9.232
1982-11-01,5.961
1982-12-01,4.327
1983-01-01,3.4450000000000003
1983-02-01,3.814
1983-03-01,5.699
1983-04-01,8.693
1983-05-01,11.729
1983-06-01,13.478
1983-07-01,14.408
1983-08-01,14.302
1983-09-01,12.698
1983-10-01,9.478
1983-11-01,6.7650000000000015
1983-12-01,3.829
1984-01-01,2.9410000000000003
1984-02-01,3.093
1984-03-01,5.671
1984-04-01,8.431999999999999
1984-05-01,11.976
1984-06-01,13.387
1984-07-01,14.429
1984-08-01,13.984000000000002
1984-09-01,12.015
1984-10-01,9.378
1984-11-01,5.811
1984-12-01,3.185
1985-01-01,3.01
1985-02-01,2.704
1985-03-01,5.4510000000000005
1985-04-01,8.633
1985-05-01,11.425999999999998
1985-06-01,13.569
1985-07-01,13.973
1985-08-01,14.059
1985-09-01,11.98
1985-10-01,9.338
1985-11-01,5.968
1985-12-01,3.785
1986-01-01,3.315
1986-02-01,3.991
1986-03-01,5.755
1986-04-01,8.870999999999997
1986-05-01,11.581
1986-06-01,13.439
1986-07-01,14.293
1986-08-01,13.972
1986-09-01,11.816999999999998
1986-10-01,9.299
1986-11-01,5.9190000000000005
1986-12-01,3.751
1987-01-01,3.139
1987-02-01,4.134
1987-03-01,5.245
1987-04-01,8.594999999999999
1987-05-01,11.525
1987-06-01,13.927
1987-07-01,14.89
1987-08-01,13.896
1987-09-01,12.447
1987-10-01,9.59
1987-11-01,6.056
1987-12-01,4.489
1988-01-01,3.454
1988-02-01,3.422
1988-03-01,5.931
1988-04-01,8.991999999999997
1988-05-01,11.852
1988-06-01,14.099
1988-07-01,14.798
1988-08-01,14.553
1988-09-01,12.681
1988-10-01,9.979
1988-11-01,6.295
1988-12-01,4.363
1989-01-01,2.71
1989-02-01,3.627
1989-03-01,5.792000000000001
1989-04-01,8.689
1989-05-01,11.28
1989-06-01,13.447
1989-07-01,14.612
1989-08-01,14.135
1989-09-01,12.403
1989-10-01,9.76
1989-11-01,6.178999999999999
1989-12-01,4.43
1990-01-01,3.2430000000000003
1990-02-01,3.643
1990-03-01,6.73
1990-04-01,9.169
1990-05-01,11.831
1990-06-01,13.893
1990-07-01,14.784
1990-08-01,14.095
1990-09-01,12.195
1990-10-01,9.882
1990-11-01,6.92
1990-12-01,4.425
1991-01-01,3.1950000000000003
1991-02-01,4.0440000000000005
1991-03-01,5.574
1991-04-01,9.226
1991-05-01,11.616
1991-06-01,14.263
1991-07-01,14.987
1991-08-01,14.319
1991-09-01,12.677
1991-10-01,9.753
1991-11-01,6.44
1991-12-01,4.059
1992-01-01,3.579
1992-02-01,3.931
1992-03-01,5.952000000000001
1992-04-01,8.572000000000001
1992-05-01,11.534999999999998
1992-06-01,13.576
1992-07-01,14.139
1992-08-01,13.765999999999998
1992-09-01,11.672
1992-10-01,9.353
1992-11-01,5.888999999999999
1992-12-01,4.075
1993-01-01,3.301
1993-02-01,3.745
1993-03-01,5.922999999999999
1993-04-01,8.69
1993-05-01,11.475
1993-06-01,13.518
1993-07-01,14.595
1993-08-01,13.835
1993-09-01,11.93
1993-10-01,9.614
1993-11-01,5.738
1993-12-01,4.035
1994-01-01,3.024
1994-02-01,2.81
1994-03-01,5.731
1994-04-01,9.018
1994-05-01,11.684
1994-06-01,14.144
1994-07-01,14.658
1994-08-01,13.977
1994-09-01,12.515999999999998
1994-10-01,10.002
1994-11-01,6.787999999999999
1994-12-01,4.113
1995-01-01,3.54
1995-02-01,4.656000000000001
1995-03-01,5.956
1995-04-01,8.972000000000001
1995-05-01,11.57
1995-06-01,14.164
1995-07-01,15.116
1995-08-01,14.636
1995-09-01,12.565
1995-10-01,10.106
1995-11-01,6.761
1995-12-01,4.123
1996-01-01,2.862
1996-02-01,4.0120000000000005
1996-03-01,5.524
1996-04-01,8.679
1996-05-01,11.588
1996-06-01,13.681
1996-07-01,14.827
1996-08-01,14.603
1996-09-01,12.294
1996-10-01,9.525
1996-11-01,6.5470000000000015
1996-12-01,4.325
1997-01-01,3.165
1997-02-01,3.766
1997-03-01,6.0120000000000005
1997-04-01,8.891
1997-05-01,11.593
1997-06-01,14.130999999999998
1997-07-01,14.565
1997-08-01,14.255999999999998
1997-09-01,12.685
1997-10-01,10.109
1997-11-01,6.841
1997-12-01,4.417
1998-01-01,3.3520000000000003
1998-02-01,4.8260000000000005
1998-03-01,6.023
1998-04-01,9.358
1998-05-01,12.291
1998-06-01,14.521
1998-07-01,15.34
1998-08-01,14.874
1998-09-01,12.672999999999998
1998-10-01,9.941
1998-11-01,6.404
1998-12-01,4.6690000000000005
1999-01-01,3.544
1999-02-01,4.694
1999-03-01,5.53
1999-04-01,8.838
1999-05-01,11.706
1999-06-01,14.031
1999-07-01,14.853
1999-08-01,14.348
1999-09-01,12.723
1999-10-01,9.997
1999-11-01,6.5920000000000005
1999-12-01,4.565
2000-01-01,2.95
2000-02-01,4.184
2000-03-01,6.218999999999999
2000-04-01,9.552
2000-05-01,11.874
2000-06-01,14.06
2000-07-01,14.848
2000-08-01,14.519
2000-09-01,12.547
2000-10-01,9.486
2000-11-01,6.312
2000-12-01,3.863
2001-01-01,3.3360000000000003
2001-02-01,3.72
2001-03-01,6.207999999999999
2001-04-01,9.245
2001-05-01,12.271
2001-06-01,14.11
2001-07-01,15.161
2001-08-01,14.427
2001-09-01,12.736
2001-10-01,9.935
2001-11-01,7.319
2001-12-01,4.507
2002-01-01,4.026
2002-02-01,4.704
2002-03-01,6.772
2002-04-01,9.229
2002-05-01,12.248
2002-06-01,14.084
2002-07-01,15.354
2002-08-01,14.56
2002-09-01,12.95
2002-10-01,9.988
2002-11-01,6.892
2002-12-01,4.038
2003-01-01,3.981
2003-02-01,4.085
2003-03-01,6.047999999999999
2003-04-01,9.154
2003-05-01,12.153
2003-06-01,14.017
2003-07-01,14.983
2003-08-01,14.691
2003-09-01,12.911
2003-10-01,10.424
2003-11-01,6.727
2003-12-01,5.132999999999999
2004-01-01,3.5250000000000004
2004-02-01,4.4990000000000006
2004-03-01,6.321000000000001
2004-04-01,9.249
2004-05-01,11.571
2004-06-01,13.889
2004-07-01,14.312
2004-08-01,14.188
2004-09-01,12.642
2004-10-01,10.127
2004-11-01,7.315
2004-12-01,4.257
2005-01-01,3.808
2005-02-01,3.92
2005-03-01,6.5440000000000005
2005-04-01,9.618
2005-05-01,12.226
2005-06-01,14.476
2005-07-01,15.19
2005-08-01,14.51
2005-09-01,13.217
2005-10-01,10.601
2005-11-01,7.422999999999999
2005-12-01,4.878
2006-01-01,3.286
2006-02-01,4.43
2006-03-01,6.3290000000000015
2006-04-01,9.055
2006-05-01,11.786
2006-06-01,14.443
2006-07-01,15.042
2006-08-01,14.913
2006-09-01,12.875
2006-10-01,10.289
2006-11-01,6.955
2006-12-01,4.987
2007-01-01,4.5790000000000015
2007-02-01,4.221
2007-03-01,6.485
2007-04-01,9.823
2007-05-01,12.518
2007-06-01,14.309
2007-07-01,15.23
2007-08-01,14.752
2007-09-01,12.93
2007-10-01,10.332
2007-11-01,7.0840000000000005
2007-12-01,4.523
2008-01-01,2.8440000000000003
2008-02-01,3.576
2008-03-01,6.906000000000001
2008-04-01,9.295
2008-05-01,12.053999999999998
2008-06-01,14.145
2008-07-01,15.174
2008-08-01,14.377
2008-09-01,12.802
2008-10-01,10.399
2008-11-01,7.224
2008-12-01,4.385
2009-01-01,3.687
2009-02-01,4.093999999999999
2009-03-01,6.086
2009-04-01,9.367
2009-05-01,12.111999999999998
2009-06-01,14.201
2009-07-01,15.231
2009-08-01,14.655
2009-09-01,13.153
2009-10-01,10.136
2009-11-01,7.031000000000001
2009-12-01,4.31
2010-01-01,3.737
2010-02-01,4.399
2010-03-01,6.738
2010-04-01,9.671
2010-05-01,12.406
2010-06-01,14.421
2010-07-01,15.213
2010-08-01,14.768
2010-09-01,12.863
2010-10-01,10.442
2010-11-01,7.487
2010-12-01,4.292
2011-01-01,3.282
2011-02-01,3.743
2011-03-01,6.101
2011-04-01,9.483
2011-05-01,11.986
2011-06-01,14.37
2011-07-01,15.482
2011-08-01,15.012
2011-09-01,12.912
2011-10-01,10.352
2011-11-01,6.814
2011-12-01,4.654999999999999
2012-01-01,3.157
2012-02-01,3.628
2012-03-01,6.023
2012-04-01,9.675999999999998
2012-05-01,12.59
2012-06-01,14.492
2012-07-01,15.076
2012-08-01,14.72
2012-09-01,13.04
2012-10-01,10.428
2012-11-01,7.1560000000000015
2012-12-01,4.102
2013-01-01,3.685
2013-02-01,4.222
2013-03-01,6.261
2013-04-01,9.044
2013-05-01,12.195
2013-06-01,14.568
2013-07-01,15.003
2013-08-01,14.742
2013-09-01,13.154000000000002
2013-10-01,10.255999999999998
2013-11-01,7.423999999999999
2013-12-01,4.724
2014-01-01,3.732
2014-02-01,3.5
2014-03-01,6.377999999999999
2014-04-01,9.589
2014-05-01,12.582
2014-06-01,14.335
2014-07-01,14.873
2014-08-01,14.875
2014-09-01,13.091
2014-10-01,10.33
2014-11-01,6.712999999999999
2014-12-01,4.85
2015-01-01,3.881
2015-02-01,4.664
2015-03-01,6.74
2015-04-01,9.313
2015-05-01,12.312
2015-06-01,14.505
2015-07-01,15.050999999999998
2015-08-01,14.755
2015-09-01,12.999
2015-10-01,10.800999999999998
2015-11-01,7.433
2015-12-01,5.518
